,fecha,agencia_id,canal_id,producto_id,venta_uni,labeled_producto,labeled_agencia,labeled_canal,prediction
18430,2018-02-08,12761,1,123576,1888,18,7,0,1630.0
22056,2018-04-05,12841,1,123492,1888,17,18,0,1422.5
11200,2017-10-12,12809,1,123576,1887,18,15,0,1942.25
14924,2017-12-14,12802,1,7840,1886,3,12,0,1732.5
21501,2018-03-29,12803,1,7840,1885,3,13,0,1732.5
21769,2018-04-05,12752,1,6555,1885,2,6,0,1181.75
11573,2017-10-19,12803,1,42158,1883,12,13,0,1998.5
12294,2017-11-02,12761,4,7840,1882,3,7,2,914.5
13506,2017-11-23,12750,2,7840,1880,3,5,1,1687.142857142857
18439,2018-02-08,12762,1,7840,1880,3,8,0,1011.0
13824,2017-11-30,12636,1,7840,1878,3,1,0,777.0
18961,2018-02-15,12803,1,38588,1878,8,13,0,1726.0
14504,2017-12-07,12802,1,38588,1877,8,12,0,2792.0
11252,2017-10-12,12841,1,6555,1876,2,18,0,2050.2
18198,2018-02-01,12809,1,123576,1875,18,15,0,1942.25
11138,2017-10-12,12802,1,6555,1872,2,12,0,2043.2307692307693
13415,2017-11-23,12636,1,123492,1872,17,1,0,1554.2
12268,2017-11-02,12752,4,7840,1871,3,6,2,1799.857142857143
13102,2017-11-16,12752,1,6437,1871,1,6,0,2067.25
12894,2017-11-09,12809,1,123576,1870,18,15,0,1942.25
20309,2018-03-08,12839,1,42158,1869,12,17,0,1623.0
10840,2017-10-05,12841,1,6555,1864,2,18,0,2050.2
14379,2017-12-07,12761,1,6555,1861,2,7,0,6059.0
16017,2018-01-01,12761,1,6555,1856,2,7,0,6059.0
20484,2018-03-15,12752,1,7840,1856,3,6,0,378.8
11355,2017-10-19,12731,2,7840,1855,3,3,1,2421.4
16730,2018-01-11,12731,4,7840,1854,3,3,2,1799.857142857143
18635,2018-02-08,12839,1,42158,1853,12,17,0,1623.0
10023,2017-09-21,12841,1,6555,1852,2,18,0,2050.2
12709,2017-11-09,12761,1,7840,1851,3,7,0,1636.8
20749,2018-03-15,12841,1,7840,1851,3,18,0,1106.5
13885,2017-11-30,12732,1,6437,1845,1,4,0,1357.0
15195,2017-12-21,12752,1,6437,1844,1,6,0,2067.25
21659,2018-04-05,12636,1,38588,1843,8,1,0,678.0
16403,2018-01-04,12761,1,9784,1841,4,7,0,429.0
18980,2018-02-15,12808,1,123492,1840,17,14,0,2282.0
13998,2017-11-30,12762,4,7840,1839,3,8,2,472.6
15724,2017-12-28,12797,1,9784,1839,4,11,0,4186.0
17399,2018-01-18,12809,4,6437,1836,1,15,2,382.375
10746,2017-10-05,12803,1,38588,1835,8,13,0,1726.0
14615,2017-12-07,12841,1,7840,1833,3,18,0,1106.5
11858,2017-10-26,12761,1,38588,1832,8,7,0,1680.3333333333333
20638,2018-03-15,12802,1,42158,1829,12,12,0,2667.0
11143,2017-10-12,12802,1,38588,1827,8,12,0,2792.0
14308,2017-12-07,12732,1,7840,1827,3,4,0,1662.0
17557,2018-01-25,12732,1,7840,1827,3,4,0,1662.0
20748,2018-03-15,12841,1,6555,1826,2,18,0,2050.2
16797,2018-01-11,12752,4,7840,1825,3,6,2,1799.857142857143
21487,2018-03-29,12802,1,6555,1824,2,12,0,2043.2307692307693
12815,2017-11-09,12797,1,123492,1823,17,11,0,3884.0
13505,2017-11-23,12750,1,123576,1823,18,5,0,2279.0
16818,2018-01-11,12761,1,123576,1823,18,7,0,1630.0
10390,2017-09-28,12809,4,38588,1820,8,15,2,189.0
17869,2018-02-01,12615,1,6437,1820,1,0,0,1323.0
22137,2018-04-12,12731,1,7840,1820,3,3,0,1041.3333333333333
13943,2017-11-30,12752,1,123492,1819,17,6,0,1120.9
17706,2018-01-25,12779,4,6437,1819,1,10,2,1242.0
19228,2018-02-22,12752,4,7840,1819,3,6,2,1799.857142857143
10259,2017-09-28,12765,2,7840,1818,3,9,1,1687.142857142857
20448,2018-03-15,12732,4,7840,1817,3,4,2,1799.857142857143
17238,2018-01-18,12762,1,6437,1815,1,8,0,1436.0
22023,2018-04-05,12839,1,9784,1811,4,17,0,425.0
12588,2017-11-09,12656,1,6437,1809,1,2,0,1926.0
21067,2018-03-22,12802,1,38588,1809,8,12,0,2792.0
21321,2018-03-29,12750,1,123576,1809,18,5,0,2279.0
12370,2017-11-02,12779,4,7840,1807,3,10,2,1397.6
22753,2018-04-19,12802,1,6555,1807,2,12,0,2043.2307692307693
14963,2017-12-14,12808,1,123492,1805,17,14,0,2282.0
16243,2018-01-04,12615,1,6437,1805,1,0,0,1323.0
20045,2018-03-08,12752,1,6555,1805,2,6,0,1181.75
13768,2017-11-23,12839,1,123492,1804,17,17,0,832.6666666666666
18307,2018-02-08,12656,1,6437,1803,1,2,0,1926.0
22869,2018-04-19,12841,1,6555,1803,2,18,0,2050.2
16100,2018-01-01,12797,1,6437,1802,1,11,0,8379.0
17848,2018-01-25,12841,1,6555,1801,2,18,0,2050.2
13271,2017-11-16,12803,1,42158,1799,12,13,0,1998.5
13425,2017-11-23,12656,1,6437,1799,1,2,0,1926.0
16205,2018-01-01,12839,1,7840,1799,3,17,0,1904.25
20852,2018-03-22,12731,1,123492,1798,17,3,0,752.0
10756,2017-10-05,12808,1,7840,1797,3,14,0,1195.5
15976,2018-01-01,12750,1,7840,1797,3,5,0,3592.0
12944,2017-11-09,12839,4,38588,1796,8,17,2,1270.0
17623,2018-01-25,12761,1,9784,1796,4,7,0,429.0
18708,2018-02-15,12656,1,6437,1795,1,2,0,1926.0
12713,2017-11-09,12761,1,38588,1794,8,7,0,1680.3333333333333
18365,2018-02-08,12732,4,7840,1794,3,4,2,1799.857142857143
10193,2017-09-28,12752,4,7840,1793,3,6,2,1799.857142857143
14707,2017-12-14,12731,1,123492,1793,17,3,0,752.0
11973,2017-10-26,12802,1,6555,1792,2,12,0,2043.2307692307693
19517,2018-03-01,12636,1,123492,1792,17,1,0,1554.2
18472,2018-02-08,12765,2,7840,1791,3,9,1,1687.142857142857
10245,2017-09-28,12765,1,7840,1790,3,9,0,521.0
10829,2017-10-05,12839,1,123576,1790,18,17,0,2040.625
15031,2017-12-14,12839,1,123576,1790,18,17,0,2040.625
13781,2017-11-23,12841,1,7840,1785,3,18,0,1106.5
17161,2018-01-18,12732,4,7840,1785,3,4,2,1799.857142857143
18618,2018-02-08,12820,1,123576,1785,18,16,0,1059.6666666666667
16649,2018-01-11,12615,1,6437,1783,1,0,0,1323.0
18769,2018-02-15,12732,4,7840,1782,3,4,2,1799.857142857143
10209,2017-09-28,12761,1,42158,1781,12,7,0,1859.0
12204,2017-11-02,12732,1,6437,1781,1,4,0,1357.0
19076,2018-02-22,12615,1,6437,1781,1,0,0,1323.0
17200,2018-01-18,12752,1,123492,1780,17,6,0,1120.9
20409,2018-03-15,12731,1,7840,1779,3,3,0,1041.3333333333333
11719,2017-10-26,12636,1,38588,1778,8,1,0,678.0
17117,2018-01-18,12656,4,7840,1778,3,2,2,789.0
21263,2018-03-29,12731,1,7840,1778,3,3,0,1041.3333333333333
13355,2017-11-16,12839,1,123576,1775,18,17,0,2040.625
20526,2018-03-15,12761,1,123576,1775,18,7,0,1630.0
11156,2017-10-12,12803,1,38588,1774,8,13,0,1726.0
17910,2018-02-01,12656,1,7840,1774,3,2,0,1187.0
22184,2018-04-12,12750,1,9784,1774,4,5,0,26.0
12847,2017-11-09,12803,1,38588,1771,8,13,0,1726.0
13845,2017-11-30,12656,1,7840,1771,3,2,0,1187.0
11521,2017-10-19,12779,4,6437,1769,1,10,2,1242.0
22136,2018-04-12,12731,1,6555,1769,2,3,0,3198.25
13915,2017-11-30,12750,1,42158,1768,12,5,0,6196.333333333333
22412,2018-04-12,12808,4,7840,1766,3,14,2,486.0
10131,2017-09-28,12732,1,6437,1765,1,4,0,1357.0
15457,2017-12-21,12841,1,6555,1765,2,18,0,2050.2
10013,2017-09-21,12839,1,123576,1764,18,17,0,2040.625
13314,2017-11-16,12809,1,123576,1764,18,15,0,1942.25
13062,2017-11-16,12732,1,7840,1763,3,4,0,1662.0
17434,2018-01-18,12839,1,39109,1763,9,17,0,227.8403361344538
19278,2018-02-22,12765,1,7840,1763,3,9,0,521.0
21940,2018-04-05,12803,1,9784,1763,4,13,0,2.0
17344,2018-01-18,12802,1,38588,1762,8,12,0,2792.0
10265,2017-09-28,12765,4,7840,1759,3,9,2,1397.6
19487,2018-03-01,12615,1,6437,1759,1,0,0,1323.0
22556,2018-04-19,12731,1,7840,1759,3,3,0,1041.3333333333333
15856,2017-12-28,12841,1,6437,1758,1,18,0,2612.0
19794,2018-03-01,12803,1,123492,1757,17,13,0,1159.8333333333333
22099,2018-04-12,12636,1,123492,1757,17,1,0,1554.2
19775,2018-03-01,12802,1,38588,1756,8,12,0,2792.0
22533,2018-04-19,12656,1,7840,1756,3,2,0,1187.0
21949,2018-04-05,12803,1,123492,1753,17,13,0,1159.8333333333333
19770,2018-03-01,12802,1,6555,1751,2,12,0,2043.2307692307693
10603,2017-10-05,12752,4,6437,1750,1,6,2,687.0
13455,2017-11-23,12731,1,42158,1750,12,3,0,1636.8
17464,2018-01-18,12841,2,7840,1750,3,18,1,1680.0
10555,2017-10-05,12732,4,7840,1749,3,4,2,1799.857142857143
13219,2017-11-16,12779,4,7840,1749,3,10,2,1397.6
22112,2018-04-12,12656,1,6437,1748,1,2,0,1926.0
18300,2018-02-08,12636,1,123492,1747,17,1,0,1554.2
15594,2017-12-28,12750,2,7840,1746,3,5,1,1687.142857142857
16671,2018-01-11,12636,1,7840,1745,3,1,0,777.0
22147,2018-04-12,12731,1,123492,1745,17,3,0,752.0
18075,2018-02-01,12765,2,7840,1744,3,9,1,1687.142857142857
12829,2017-11-09,12802,1,6555,1742,2,12,0,2043.2307692307693
13366,2017-11-16,12841,1,6555,1740,2,18,0,2050.2
14636,2017-12-14,12615,1,6437,1739,1,0,0,1323.0
16711,2018-01-11,12731,1,7840,1739,3,3,0,1041.3333333333333
21806,2018-04-05,12761,1,39109,1737,9,7,0,17.133333333333333
13667,2017-11-23,12802,1,38588,1735,8,12,0,2792.0
17231,2018-01-18,12761,1,123576,1735,18,7,0,1630.0
17532,2018-01-25,12731,1,6555,1734,2,3,0,3198.25
14603,2017-12-07,12839,1,123576,1731,18,17,0,2040.625
21342,2018-03-29,12752,1,42158,1731,12,6,0,2197.3333333333335
13112,2017-11-16,12752,1,42158,1730,12,6,0,2197.3333333333335
19511,2018-03-01,12636,1,38588,1729,8,1,0,678.0
22030,2018-04-05,12839,1,42158,1729,12,17,0,1623.0
18537,2018-02-08,12802,1,6555,1728,2,12,0,2043.2307692307693
21059,2018-03-22,12797,4,38588,1728,8,11,2,1318.7083333333333
17359,2018-01-18,12803,1,42158,1727,12,13,0,1998.5
21488,2018-03-29,12802,1,7840,1727,3,12,0,1732.5
13608,2017-11-23,12765,4,7840,1726,3,9,2,1397.6
18883,2018-02-15,12765,4,7840,1725,3,9,2,1397.6
18237,2018-02-01,12839,1,42158,1724,12,17,0,1623.0
19657,2018-03-01,12761,1,123492,1724,17,7,0,169.0
17189,2018-01-18,12752,1,6555,1722,2,6,0,1181.75
12129,2017-11-02,12615,4,7840,1720,3,0,2,572.0
20418,2018-03-15,12731,1,123492,1720,17,3,0,752.0
21526,2018-03-29,12808,1,123492,1720,17,14,0,2282.0
17665,2018-01-25,12765,1,38588,1719,8,9,0,1166.0
14719,2017-12-14,12731,4,38588,1718,8,3,2,1430.0
20985,2018-03-22,12765,1,7840,1717,3,9,0,521.0
20466,2018-03-15,12750,1,123576,1716,18,5,0,2279.0
16993,2018-01-11,12820,1,7840,1715,3,16,0,920.5
20001,2018-03-08,12732,1,6437,1714,1,4,0,1357.0
10980,2017-10-12,12750,1,123576,1713,18,5,0,2279.0
22468,2018-04-12,12839,1,42158,1712,12,17,0,1623.0
12351,2017-11-02,12779,1,7840,1711,3,10,0,1147.0
15261,2017-12-21,12765,1,6437,1711,1,9,0,3056.0
17102,2018-01-18,12656,1,7840,1711,3,2,0,1187.0
22870,2018-04-19,12841,1,7840,1711,3,18,0,1106.5
13473,2017-11-23,12732,1,7840,1710,3,4,0,1662.0
15363,2017-12-21,12803,1,42158,1710,12,13,0,1998.5
15896,2018-01-01,12636,1,6437,1710,1,1,0,3880.0
16582,2018-01-04,12809,4,38588,1710,8,15,2,189.0
20099,2018-03-08,12762,1,6437,1710,1,8,0,1436.0
13145,2017-11-16,12761,1,123576,1709,18,7,0,1630.0
21609,2018-03-29,12841,1,7840,1709,3,18,0,1106.5
10113,2017-09-28,12731,1,42158,1708,12,3,0,1636.8
16983,2018-01-11,12809,1,123576,1708,18,15,0,1942.25
22091,2018-04-12,12636,1,7840,1708,3,1,0,777.0
22822,2018-04-19,12809,4,38588,1707,8,15,2,189.0
19162,2018-02-22,12732,1,6437,1706,1,4,0,1357.0
19716,2018-03-01,12779,1,7840,1706,3,10,0,1147.0
13567,2017-11-23,12762,1,6437,1703,1,8,0,1436.0
21311,2018-03-29,12750,1,9784,1703,4,5,0,26.0
16577,2018-01-04,12809,1,123576,1702,18,15,0,1942.25
17146,2018-01-18,12732,1,6437,1700,1,4,0,1357.0
12900,2017-11-09,12809,4,38588,1699,8,15,2,189.0
22697,2018-04-19,12765,1,7840,1699,3,9,0,521.0
12246,2017-11-02,12752,1,6555,1698,2,6,0,1181.75
13264,2017-11-16,12803,1,6555,1697,2,13,0,2043.2307692307693
10133,2017-09-28,12732,1,7840,1695,3,4,0,1662.0
13726,2017-11-23,12809,1,123576,1695,18,15,0,1942.25
10214,2017-09-28,12761,1,123576,1693,18,7,0,1630.0
22253,2018-04-12,12761,1,123576,1692,18,7,0,1630.0
13880,2017-11-30,12731,4,6437,1690,1,3,2,390.0
10128,2017-09-28,12731,4,38588,1689,8,3,2,1430.0
14297,2017-12-07,12731,2,7840,1688,3,3,1,2421.4
15782,2017-12-28,12808,1,123492,1687,17,14,0,2282.0
12322,2017-11-02,12765,1,7840,1686,3,9,0,521.0
12662,2017-11-09,12750,1,39109,1686,9,5,0,408.8181818181818
15931,2018-01-01,12731,1,6437,1684,1,3,0,3645.0
20227,2018-03-08,12803,1,123492,1683,17,13,0,1159.8333333333333
14400,2017-12-07,12762,1,6437,1682,1,8,0,1436.0
20578,2018-03-15,12779,1,7840,1682,3,10,0,1147.0
11107,2017-10-12,12779,4,6437,1680,1,10,2,1242.0
16157,2018-01-01,12808,2,7840,1680,3,14,1,2870.0
19041,2018-02-15,12839,1,42158,1680,12,17,0,1623.0
20034,2018-03-08,12750,2,7840,1680,3,5,1,1687.142857142857
11768,2017-10-26,12731,1,42158,1679,12,3,0,1636.8
19147,2018-02-22,12731,1,123492,1679,17,3,0,752.0
22855,2018-04-19,12839,1,42158,1679,12,17,0,1623.0
12091,2017-10-26,12841,1,7840,1678,3,18,0,1106.5
14983,2017-12-14,12809,1,42158,1678,12,15,0,5872.0
15282,2017-12-21,12765,4,7840,1678,3,9,2,1397.6
10419,2017-09-28,12839,1,38588,1677,8,17,0,1458.0
21608,2018-03-29,12841,1,6555,1676,2,18,0,2050.2
22064,2018-04-05,12841,4,7840,1676,3,18,2,202.0
17586,2018-01-25,12750,2,7840,1674,3,5,1,1687.142857142857
14614,2017-12-07,12841,1,6555,1673,2,18,0,2050.2
21375,2018-03-29,12761,1,123576,1673,18,7,0,1630.0
10725,2017-10-05,12797,4,38588,1672,8,11,2,1318.7083333333333
19102,2018-02-22,12636,1,38588,1672,8,1,0,678.0
18136,2018-02-01,12802,1,6555,1671,2,12,0,2043.2307692307693
21101,2018-03-22,12808,1,123492,1669,17,14,0,2282.0
22313,2018-04-12,12779,1,7840,1667,3,10,0,1147.0
10206,2017-09-28,12761,1,38588,1666,8,7,0,1680.3333333333333
20553,2018-03-15,12765,1,7840,1665,3,9,0,521.0
11621,2017-10-19,12809,4,38588,1663,8,15,2,189.0
11397,2017-10-19,12750,2,7840,1662,3,5,1,1687.142857142857
16441,2018-01-04,12765,1,7840,1661,3,9,0,521.0
18948,2018-02-15,12802,1,38588,1661,8,12,0,2792.0
11300,2017-10-19,12636,1,38588,1660,8,1,0,678.0
13954,2017-11-30,12752,4,38588,1660,8,6,2,1237.0
16737,2018-01-11,12732,1,7840,1660,3,4,0,1662.0
15446,2017-12-21,12839,1,123576,1658,18,17,0,2040.625
12350,2017-11-02,12779,1,6555,1656,2,10,0,94.0
21334,2018-03-29,12752,1,6437,1656,1,6,0,2067.25
10218,2017-09-28,12761,4,38588,1655,8,7,2,1560.0
14303,2017-12-07,12731,4,38588,1655,8,3,2,1430.0
15846,2017-12-28,12839,1,123492,1655,17,17,0,832.6666666666666
20630,2018-03-15,12802,1,6555,1655,2,12,0,2043.2307692307693
15740,2017-12-28,12797,4,7840,1653,3,11,2,1397.6
17644,2018-01-25,12762,1,7840,1653,3,8,0,1011.0
18829,2018-02-15,12761,1,38588,1653,8,7,0,1680.3333333333333
15061,2017-12-21,12615,1,6437,1652,1,0,0,1323.0
11978,2017-10-26,12802,1,38588,1651,8,12,0,2792.0
11671,2017-10-19,12841,1,6555,1649,2,18,0,2050.2
21781,2018-04-05,12752,1,123492,1648,17,6,0,1120.9
17361,2018-01-18,12803,1,123492,1647,17,13,0,1159.8333333333333
20376,2018-03-15,12636,1,123492,1647,17,1,0,1554.2
21809,2018-04-05,12761,1,42158,1647,12,7,0,1859.0
14811,2017-12-14,12761,1,123576,1646,18,7,0,1630.0
20947,2018-03-22,12761,1,39109,1645,9,7,0,17.133333333333333
22027,2018-04-05,12839,1,39109,1645,9,17,0,227.8403361344538
15897,2018-01-01,12636,1,6555,1642,2,1,0,3499.0
10618,2017-10-05,12761,1,38588,1641,8,7,0,1680.3333333333333
10825,2017-10-05,12839,1,42158,1641,12,17,0,1623.0
21565,2018-03-29,12820,1,7840,1641,3,16,0,920.5
17017,2018-01-11,12839,1,38588,1640,8,17,0,1458.0
13471,2017-11-23,12732,1,6437,1639,1,4,0,1357.0
17471,2018-01-25,12615,1,6437,1639,1,0,0,1323.0
10728,2017-10-05,12802,1,6555,1638,2,12,0,2043.2307692307693
22519,2018-04-19,12636,1,123492,1638,17,1,0,1554.2
18844,2018-02-15,12762,1,6437,1637,1,8,0,1436.0
15329,2017-12-21,12797,1,123576,1636,18,11,0,3371.0
18061,2018-02-01,12765,1,7840,1636,3,9,0,521.0
12425,2017-11-02,12803,1,123492,1635,17,13,0,1159.8333333333333
11306,2017-10-19,12636,1,123492,1631,17,1,0,1554.2
16929,2018-01-11,12802,1,38588,1631,8,12,0,2792.0
21013,2018-03-22,12779,1,7840,1630,3,10,0,1147.0
21130,2018-03-22,12809,4,38588,1629,8,15,2,189.0
19208,2018-02-22,12752,1,7840,1628,3,6,0,378.8
21229,2018-03-29,12636,1,123492,1627,17,1,0,1554.2
11367,2017-10-19,12732,1,7840,1626,3,4,0,1662.0
11449,2017-10-19,12761,4,7840,1625,3,7,2,914.5
13093,2017-11-16,12750,1,123576,1625,18,5,0,2279.0
19356,2018-02-22,12802,1,38588,1625,8,12,0,2792.0
22660,2018-04-19,12761,1,38588,1624,8,7,0,1680.3333333333333
11672,2017-10-19,12841,1,7840,1622,3,18,0,1106.5
18141,2018-02-01,12802,1,38588,1622,8,12,0,2792.0
13931,2017-11-30,12752,1,6555,1621,2,6,0,1181.75
13546,2017-11-23,12761,1,7840,1620,3,7,0,1636.8
19603,2018-03-01,12750,1,123576,1619,18,5,0,2279.0
20057,2018-03-08,12752,1,123492,1619,17,6,0,1120.9
18981,2018-02-15,12808,1,123576,1617,18,14,0,834.0
21078,2018-03-22,12803,1,9784,1617,4,13,0,2.0
11108,2017-10-12,12779,4,7840,1616,3,10,2,1397.6
11783,2017-10-26,12732,1,6437,1616,1,4,0,1357.0
18040,2018-02-01,12762,1,6437,1616,1,8,0,1436.0
19527,2018-03-01,12656,1,7840,1616,3,2,0,1187.0
10018,2017-09-21,12839,4,38588,1614,8,17,2,1270.0
12618,2017-11-09,12731,1,42158,1613,12,3,0,1636.8
14380,2017-12-07,12761,1,7840,1612,3,7,0,1636.8
20283,2018-03-08,12820,1,38588,1611,8,16,0,728.0
13537,2017-11-23,12752,4,7840,1610,3,6,2,1799.857142857143
14103,2017-11-30,12803,1,39109,1610,9,13,0,227.8403361344538
18696,2018-02-15,12636,1,38588,1610,8,1,0,678.0
21005,2018-03-22,12765,4,7840,1609,3,9,2,1397.6
19064,2018-02-15,12841,1,123492,1608,17,18,0,1422.5
21710,2018-04-05,12731,1,123576,1608,18,3,0,1146.0
10729,2017-10-05,12802,1,7840,1607,3,12,0,1732.5
11992,2017-10-26,12803,1,38588,1607,8,13,0,1726.0
17739,2018-01-25,12802,1,6555,1607,2,12,0,2043.2307692307693
15151,2017-12-21,12732,1,7840,1605,3,4,0,1662.0
19175,2018-02-22,12732,4,7840,1605,3,4,2,1799.857142857143
21722,2018-04-05,12732,1,6437,1605,1,4,0,1357.0
13664,2017-11-23,12802,1,7840,1604,3,12,0,1732.5
14339,2017-12-07,12750,2,7840,1604,3,5,1,1687.142857142857
20946,2018-03-22,12761,1,38588,1604,8,7,0,1680.3333333333333
17635,2018-01-25,12761,4,6437,1602,1,7,2,899.0
12299,2017-11-02,12762,1,6437,1601,1,8,0,1436.0
15402,2017-12-21,12809,1,123576,1601,18,15,0,1942.25
16610,2018-01-04,12839,1,38588,1601,8,17,0,1458.0
22053,2018-04-05,12841,1,42158,1600,12,18,0,730.0
11240,2017-10-12,12839,1,123492,1599,17,17,0,832.6666666666666
12258,2017-11-02,12752,1,123492,1599,17,6,0,1120.9
16924,2018-01-11,12802,1,6555,1599,2,12,0,2043.2307692307693
19259,2018-02-22,12762,1,6437,1599,1,8,0,1436.0
13732,2017-11-23,12809,4,38588,1598,8,15,2,189.0
20966,2018-03-22,12762,1,7840,1598,3,8,0,1011.0
11581,2017-10-19,12808,1,7840,1597,3,14,0,1195.5
20597,2018-03-15,12779,4,6437,1597,1,10,2,1242.0
18437,2018-02-08,12762,1,6437,1596,1,8,0,1436.0
19242,2018-02-22,12761,1,38588,1596,8,7,0,1680.3333333333333
20798,2018-03-22,12636,1,38588,1595,8,1,0,678.0
11942,2017-10-26,12779,4,7840,1593,3,10,2,1397.6
16811,2018-01-11,12761,1,38588,1590,8,7,0,1680.3333333333333
22668,2018-04-19,12761,1,123576,1590,18,7,0,1630.0
21426,2018-03-29,12765,4,7840,1589,3,9,2,1397.6
16303,2018-01-04,12731,1,7840,1585,3,3,0,1041.3333333333333
11872,2017-10-26,12762,1,6437,1584,1,8,0,1436.0
21058,2018-03-22,12797,4,7840,1581,3,11,2,1397.6
14447,2017-12-07,12779,1,7840,1580,3,10,0,1147.0
18542,2018-02-08,12802,1,38588,1580,8,12,0,2792.0
18260,2018-02-01,12841,1,123492,1579,17,18,0,1422.5
17831,2018-01-25,12839,1,38588,1578,8,17,0,1458.0
20078,2018-03-08,12761,1,9784,1578,4,7,0,429.0
21770,2018-04-05,12752,1,7840,1577,3,6,0,378.8
12326,2017-11-02,12765,1,38588,1576,8,9,0,1166.0
15575,2017-12-28,12732,4,7840,1576,3,4,2,1799.857142857143
21492,2018-03-29,12802,1,38588,1576,8,12,0,2792.0
18798,2018-02-15,12752,1,7840,1575,3,6,0,378.8
18375,2018-02-08,12750,1,38588,1574,8,5,0,2538.0
21821,2018-04-05,12762,1,6437,1573,1,8,0,1436.0
12079,2017-10-26,12839,1,123576,1572,18,17,0,2040.625
12830,2017-11-09,12802,1,7840,1571,3,12,0,1732.5
13386,2017-11-23,12615,1,6437,1571,1,0,0,1323.0
14677,2017-12-14,12656,1,6437,1571,1,2,0,1926.0
16651,2018-01-11,12615,1,7840,1571,3,0,0,745.4
16826,2018-01-11,12762,1,6437,1571,1,8,0,1436.0
20771,2018-03-22,12615,1,6437,1571,1,0,0,1323.0
18181,2018-02-01,12808,4,7840,1570,3,14,2,486.0
13268,2017-11-16,12803,1,38588,1567,8,13,0,1726.0
20803,2018-03-22,12636,1,123492,1566,17,1,0,1554.2
11854,2017-10-26,12761,1,7840,1565,3,7,0,1636.8
14499,2017-12-07,12802,1,6555,1565,2,12,0,2043.2307692307693
15002,2017-12-14,12820,1,38588,1564,8,16,0,728.0
19871,2018-03-01,12839,1,38588,1562,8,17,0,1458.0
14392,2017-12-07,12761,1,123576,1558,18,7,0,1630.0
22366,2018-04-12,12802,1,6555,1558,2,12,0,2043.2307692307693
19557,2018-03-01,12731,1,123492,1556,17,3,0,752.0
20305,2018-03-08,12839,1,38588,1556,8,17,0,1458.0
15932,2018-01-01,12731,1,6555,1554,2,3,0,3198.25
20387,2018-03-15,12656,1,7840,1554,3,2,0,1187.0
20081,2018-03-08,12761,1,38588,1553,8,7,0,1680.3333333333333
11275,2017-10-19,12615,1,6437,1552,1,0,0,1323.0
17661,2018-01-25,12765,1,7840,1551,3,9,0,521.0
11348,2017-10-19,12731,1,42158,1550,12,3,0,1636.8
13001,2017-11-16,12636,1,123492,1550,17,1,0,1554.2
15347,2017-12-21,12802,1,38588,1549,8,12,0,2792.0
15438,2017-12-21,12839,1,38588,1549,8,17,0,1458.0
16664,2018-01-11,12615,4,7840,1549,3,0,2,572.0
16892,2018-01-11,12779,4,7840,1549,3,10,2,1397.6
11241,2017-10-12,12839,1,123576,1548,18,17,0,2040.625
18392,2018-02-08,12752,1,7840,1548,3,6,0,378.8
13409,2017-11-23,12636,1,38588,1547,8,1,0,678.0
22371,2018-04-12,12802,1,38588,1547,8,12,0,2792.0
14923,2017-12-14,12802,1,6555,1546,2,12,0,2043.2307692307693
16406,2018-01-04,12761,1,38588,1546,8,7,0,1680.3333333333333
12996,2017-11-16,12636,1,38588,1545,8,1,0,678.0
15824,2017-12-28,12820,1,42158,1544,12,16,0,2784.0
20625,2018-03-15,12797,4,7840,1544,3,11,2,1397.6
12369,2017-11-02,12779,4,6437,1543,1,10,2,1242.0
22726,2018-04-19,12779,1,7840,1541,3,10,0,1147.0
10291,2017-09-28,12779,4,7840,1540,3,10,2,1397.6
13563,2017-11-23,12761,4,38588,1540,8,7,2,1560.0
15785,2017-12-28,12808,2,7840,1540,3,14,1,2870.0
11553,2017-10-19,12802,1,6555,1539,2,12,0,2043.2307692307693
21168,2018-03-22,12839,1,123576,1537,18,17,0,2040.625
20820,2018-03-22,12656,1,7840,1536,3,2,0,1187.0
17349,2018-01-18,12802,1,123492,1535,17,12,0,1159.8333333333333
21398,2018-03-29,12762,4,7840,1535,3,8,2,472.6
13965,2017-11-30,12761,1,38588,1532,8,7,0,1680.3333333333333
14813,2017-12-14,12761,4,6437,1532,1,7,2,899.0
14822,2017-12-14,12762,1,7840,1531,3,8,0,1011.0
19476,2018-02-22,12841,1,123492,1530,17,18,0,1422.5
21453,2018-03-29,12779,4,6437,1530,1,10,2,1242.0
18233,2018-02-01,12839,1,38588,1529,8,17,0,1458.0
21959,2018-04-05,12808,1,39109,1529,9,14,0,227.8403361344538
16372,2018-01-04,12752,1,6555,1528,2,6,0,1181.75
21161,2018-03-22,12839,1,38588,1527,8,17,0,1458.0
17744,2018-01-25,12802,1,38588,1525,8,12,0,2792.0
16846,2018-01-11,12765,1,7840,1524,3,9,0,521.0
12867,2017-11-09,12808,1,123492,1523,17,14,0,2282.0
21367,2018-03-29,12761,1,38588,1523,8,7,0,1680.3333333333333
19900,2018-03-01,12841,1,123492,1522,17,18,0,1422.5
22444,2018-04-12,12820,1,38588,1520,8,16,0,728.0
17036,2018-01-11,12841,1,7840,1519,3,18,0,1106.5
14117,2017-11-30,12808,1,39109,1513,9,14,0,227.8403361344538
17492,2018-01-25,12636,1,7840,1513,3,1,0,777.0
11023,2017-10-12,12761,1,38588,1511,8,7,0,1680.3333333333333
22509,2018-04-19,12636,1,7840,1510,3,1,0,777.0
15181,2017-12-21,12750,1,123576,1509,18,5,0,2279.0
