fecha,agencia_id,canal_id,producto_id,venta_uni,Week,Month,lag1month,lag2month,lag4month,lag8month,lag05month,lag6month,lag3month
2017-12-28,18,1,41653,19,52,12,159,332,719,1670,332,719,1670
2017-12-28,14,1,33258,9,52,12,108,185,320,632,185,320,632
2017-12-28,17,1,32354,138,52,12,704,1823,4529,9403,1823,4529,9403
2017-12-28,4,1,41653,18,52,12,163,389,612,857,389,612,857
2017-12-28,7,1,42124,12,52,12,63,191,474,976,191,474,976
2017-12-28,1,4,123460,11,52,12,168,238,556,846,238,556,846
2017-12-28,14,4,7840,911,52,12,6331,10872,19638,31709,10872,19638,31709
2017-12-28,2,1,123492,11,52,12,249,505,1283,2191,505,1283,2191
2017-12-28,17,4,6437,398,52,12,3171,6108,19069,36110,6108,19069,36110
2017-12-28,0,1,33258,4,52,12,49,97,229,422,97,229,422
2017-12-28,9,1,42124,52,52,12,383,654,1520,2669,654,1520,2669
2017-12-28,9,1,33258,25,52,12,184,325,716,1445,325,716,1445
2017-12-28,8,1,33258,2,52,12,51,107,226,463,107,226,463
2017-12-28,6,1,42124,13,52,12,76,123,170,261,123,170,261
2017-12-28,7,1,123335,10,52,12,324,889,2453,8006,889,2453,8006
2017-12-28,8,1,42158,303,52,12,1845,4013,8587,19469,4013,8587,19469
2017-12-28,15,1,123492,2494,52,12,18934,33127,55290,118343,33127,55290,118343
2017-12-28,14,1,44117,3,52,12,65,107,210,416,107,210,416
2017-12-28,3,2,35549,228,52,12,1218,2292,2997,7497,2292,2997,7497
2017-12-28,3,1,6437,2006,52,12,16001,31397,63150,125729,31397,63150,125729
2017-12-28,17,4,123460,41,52,12,1051,1471,3114,6477,1471,3114,6477
2017-12-28,3,1,38588,1331,52,12,10237,20267,44296,94244,20267,44296,94244
2017-12-28,14,1,7840,1499,52,12,10968,20221,34349,68011,20221,34349,68011
2017-12-28,10,4,7840,902,52,12,14996,22557,36672,61514,22557,36672,61514
2017-12-28,3,1,123576,701,52,12,4374,8238,18635,39485,8238,18635,39485
2017-12-28,14,1,41653,40,52,12,252,458,702,1517,458,702,1517
2017-12-28,10,2,7840,1118,52,12,19485,31824,60441,95705,31824,60441,95705
2017-12-28,13,1,44117,3,52,12,46,95,157,317,95,157,317
2017-12-28,7,4,123460,39,52,12,502,848,2500,6417,848,2500,6417
2017-12-28,6,4,33258,3,52,12,28,66,119,173,66,119,173
2017-12-28,17,1,41653,270,52,12,1564,3737,7426,14404,3737,7426,14404
2017-12-28,10,1,38588,232,52,12,2139,3993,8790,18385,3993,8790,18385
2017-12-28,0,1,6011,13,52,12,28,118,238,1140,118,238,1140
2017-12-28,18,1,42124,13,52,12,96,170,412,671,170,412,671
2017-12-28,15,4,42158,61,52,12,205,570,1722,4051,570,1722,4051
2017-12-28,15,4,6011,40,52,12,408,770,1757,3199,770,1757,3199
2017-12-28,12,1,6437,1461,52,12,12322,25551,54231,111459,25551,54231,111459
2017-12-28,16,1,42158,1544,52,12,12172,24890,50953,105537,24890,50953,105537
2017-12-28,4,1,42124,125,52,12,1246,2253,4697,7932,2253,4697,7932
2017-12-28,3,1,123492,740,52,12,5875,9871,16491,40940,9871,16491,40940
2017-12-28,12,1,7840,1098,52,12,11925,18382,31423,68486,18382,31423,68486
2017-12-28,12,1,123335,6,52,12,121,250,1329,3736,250,1329,3736
2017-12-28,1,1,123576,678,52,12,3428,6465,15190,26816,6465,15190,26816
2017-12-28,4,1,6437,520,52,12,5327,11589,23057,41832,11589,23057,41832
2017-12-28,9,4,123460,13,52,12,798,1019,1620,3291,1019,1620,3291
2017-12-28,10,1,6437,2056,52,12,16017,35076,80001,153755,35076,80001,153755
2017-12-28,5,1,123576,998,52,12,6714,14195,33866,83215,14195,33866,83215
2017-12-28,9,1,41653,9,52,12,85,148,314,629,148,314,629
2017-12-28,9,4,42124,3,52,12,90,216,421,1191,216,421,1191
2017-12-28,11,1,6555,2235,52,12,16541,37586,86944,171742,37586,86944,171742
2017-12-28,18,4,123460,12,52,12,66,77,148,183,77,148,183
2017-12-28,2,1,6555,395,52,12,3593,7474,12281,26177,7474,12281,26177
2017-12-28,3,4,35549,15,52,12,72,115,268,539,115,268,539
2017-12-28,3,2,6011,140,52,12,420,964,1956,4175,964,1956,4175
2017-12-28,9,1,123576,231,52,12,2055,3760,8017,18234,3760,8017,18234
2017-12-28,11,1,123492,2163,52,12,15644,22041,51050,117259,22041,51050,117259
2017-12-28,17,4,42124,38,52,12,76,178,375,627,178,375,627
2017-12-28,7,1,6437,3162,52,12,28864,60375,114361,236044,60375,114361,236044
2017-12-28,7,4,6437,496,52,12,5179,9788,20229,41757,9788,20229,41757
2017-12-28,5,1,6437,3680,52,12,30438,63593,133402,261945,63593,133402,261945
2017-12-28,3,2,7840,622,52,12,12029,25063,49303,95929,25063,49303,95929
2017-12-28,16,1,123576,604,52,12,3745,7419,15869,31204,7419,15869,31204
2017-12-28,1,1,6437,2595,52,12,16417,32365,68083,127326,32365,68083,127326
2017-12-28,6,4,6437,364,52,12,3017,5594,14821,27378,5594,14821,27378
2017-12-28,15,1,41653,92,52,12,764,1544,3030,6718,1544,3030,6718
2017-12-28,6,1,44117,3,52,12,86,154,286,598,154,286,598
2017-12-28,0,1,6437,828,52,12,7388,12315,23288,45742,12315,23288,45742
2017-12-28,13,1,32354,22,52,12,264,571,1172,2033,571,1172,2033
2017-12-28,6,1,7840,249,52,12,2550,4369,7686,17702,4369,7686,17702
2017-12-28,5,1,33258,4,52,12,172,308,732,1353,308,732,1353
2017-12-28,8,1,6555,366,52,12,2387,5197,11416,18025,5197,11416,18025
2017-12-28,0,1,32354,5,52,12,28,59,105,196,59,105,196
2017-12-28,0,1,7840,688,52,12,5146,9051,15741,29772,9051,15741,29772
2017-12-28,6,1,9784,221,52,12,2152,4270,7090,10172,4270,7090,10172
2017-12-28,11,1,6437,3527,52,12,26867,59804,132737,271037,59804,132737,271037
2017-12-28,17,1,123576,1176,52,12,7678,15420,31681,67109,15420,31681,67109
2017-12-28,15,4,7840,5086,52,12,44842,67050,129388,205877,67050,129388,205877
2017-12-28,5,2,7840,1746,52,12,21706,32549,46654,65437,32549,46654,65437
2017-12-28,7,1,6555,2071,52,12,18103,41041,79458,150266,41041,79458,150266
2017-12-28,8,4,6437,38,52,12,199,321,806,1463,321,806,1463
2017-12-28,7,1,6011,9,52,12,153,295,717,2393,295,717,2393
2017-12-28,0,4,38588,64,52,12,434,913,2058,4293,913,2058,4293
2017-12-28,7,1,123460,2,52,12,36,93,144,713,93,144,713
2017-12-28,2,4,123460,53,52,12,125,169,610,1866,169,610,1866
2017-12-28,7,1,33258,12,52,12,87,211,450,940,211,450,940
2017-12-28,16,1,39109,156,52,12,1491,2660,5078,9300,2660,5078,9300
2017-12-28,11,1,33258,12,52,12,143,324,788,1297,324,788,1297
2017-12-28,2,1,123576,91,52,12,867,1595,2682,6648,1595,2682,6648
2017-12-28,17,1,6555,4879,52,12,31913,66302,123175,234668,66302,123175,234668
2017-12-28,7,1,9784,545,52,12,4440,7549,14750,31930,7549,14750,31930
2017-12-28,1,1,42158,1971,52,12,12322,24321,50098,97454,24321,50098,97454
2017-12-28,9,4,6437,124,52,12,1639,3349,8531,15682,3349,8531,15682
2017-12-28,11,1,44117,2,52,12,35,51,84,171,51,84,171
2017-12-28,3,1,32354,46,52,12,626,1080,1959,3253,1080,1959,3253
2017-12-28,5,1,42158,2322,52,12,15728,36022,69094,126365,36022,69094,126365
2017-12-28,4,1,6011,95,52,12,439,762,1972,4158,762,1972,4158
2017-12-28,17,1,44117,10,52,12,151,268,453,826,268,453,826
2017-12-28,0,1,39109,21,52,12,150,310,540,956,310,540,956
2017-12-28,16,1,41653,44,52,12,383,763,1562,3365,763,1562,3365
2017-12-28,13,1,6555,750,52,12,8646,17553,40359,67329,17553,40359,67329
2017-12-28,12,1,6555,817,52,12,7157,14807,30228,60890,14807,30228,60890
2017-12-28,10,4,6437,472,52,12,7712,12195,26486,43660,12195,26486,43660
2017-12-28,13,1,123576,333,52,12,3528,6882,15360,35542,6882,15360,35542
2017-12-28,18,2,7840,420,52,12,13643,21379,41244,52145,21379,41244,52145
2017-12-28,11,2,35549,30,52,12,229,482,1217,3022,482,1217,3022
2017-12-28,12,1,32354,11,52,12,59,115,308,808,115,308,808
2017-12-28,7,1,38588,741,52,12,4199,14252,29048,60086,14252,29048,60086
2017-12-28,1,1,123492,1234,52,12,6951,11378,24347,48771,11378,24347,48771
2017-12-28,8,1,41653,8,52,12,98,201,423,846,201,423,846
2017-12-28,11,1,42158,1906,52,12,12607,27458,59103,140364,27458,59103,140364
2017-12-28,2,2,42124,75,52,12,100,157,307,728,157,307,728
2017-12-28,6,2,35549,90,52,12,356,933,1811,2928,933,1811,2928
2017-12-28,15,1,9784,226,52,12,5473,9002,18198,36757,9002,18198,36757
2017-12-28,18,1,6555,810,52,12,8000,16083,32805,70296,16083,32805,70296
2017-12-28,2,1,41653,63,52,12,571,839,1842,3811,839,1842,3811
2017-12-28,3,4,38588,878,52,12,5400,10221,21570,42406,10221,21570,42406
2017-12-28,14,2,6011,140,52,12,340,877,1797,3855,877,1797,3855
2017-12-28,2,1,33258,30,52,12,225,490,1039,2105,490,1039,2105
2017-12-28,15,1,123460,3,52,12,0,0,10,34,0,10,34
2017-12-28,16,1,6555,1447,52,12,12456,25965,53019,107852,25965,53019,107852
2017-12-28,3,1,33258,27,52,12,104,234,481,967,234,481,967
2017-12-28,4,1,6555,211,52,12,2154,5377,9503,17630,5377,9503,17630
2017-12-28,7,1,42158,471,52,12,3476,7087,20207,41912,7087,20207,41912
2017-12-28,10,1,41653,27,52,12,132,242,559,1048,242,559,1048
2017-12-28,4,1,38588,100,52,12,1073,2740,5694,9360,2740,5694,9360
2017-12-28,7,4,38588,443,52,12,3691,8091,21340,36445,8091,21340,36445
2017-12-28,18,1,33258,1,52,12,38,66,172,391,66,172,391
2017-12-28,2,1,42124,35,52,12,178,355,649,1501,355,649,1501
2017-12-28,11,4,7840,1653,52,12,27925,37312,66812,95886,37312,66812,95886
2017-12-28,2,4,7840,247,52,12,5288,8694,14134,23469,8694,14134,23469
2017-12-28,10,1,9784,166,52,12,1393,2510,4897,8950,2510,4897,8950
2017-12-28,0,4,35549,5,52,12,76,136,344,539,136,344,539
2017-12-28,12,1,33258,13,52,12,112,204,475,914,204,475,914
2017-12-28,3,1,39109,366,52,12,2369,4302,7876,13918,4302,7876,13918
2017-12-28,13,1,39109,485,52,12,4623,4631,4754,8892,4631,4754,8892
2017-12-28,10,1,7840,803,52,12,6198,10847,21525,39958,10847,21525,39958
2017-12-28,18,4,6437,59,52,12,456,656,2255,4376,656,2255,4376
2017-12-28,10,2,6437,336,52,12,677,1937,4328,8318,1937,4328,8318
2017-12-28,18,2,35549,10,52,12,160,450,661,1133,450,661,1133
2017-12-28,16,4,6437,60,52,12,490,813,2287,4521,813,2287,4521
2017-12-28,18,1,7840,816,52,12,7615,14192,26939,56033,14192,26939,56033
2017-12-28,5,1,39109,499,52,12,2664,6970,7127,13013,6970,7127,13013
2017-12-28,16,1,7840,718,52,12,4779,8450,17032,34757,8450,17032,34757
2017-12-28,15,1,6011,13,52,12,111,157,209,844,157,209,844
2017-12-28,8,1,38588,114,52,12,1095,2358,6898,11391,2358,6898,11391
2017-12-28,2,4,38588,10,52,12,796,1358,2874,6128,1358,2874,6128
2017-12-28,9,1,39109,1,52,12,599,1014,1387,1390,1014,1387,1390
2017-12-28,6,2,7840,5064,52,12,25175,41693,68812,96554,41693,68812,96554
2017-12-28,2,2,7840,322,52,12,1468,6087,12089,15992,6087,12089,15992
2017-12-28,0,1,6555,386,52,12,2754,5465,11245,22694,5465,11245,22694
2017-12-28,6,4,6011,229,52,12,687,1570,3420,7412,1570,3420,7412
2017-12-28,1,1,32354,43,52,12,200,553,1469,2284,553,1469,2284
2017-12-28,15,1,44117,4,52,12,116,153,228,559,153,228,559
2017-12-28,8,4,7840,132,52,12,3473,4854,10375,16341,4854,10375,16341
2017-12-28,15,4,123576,10,52,12,50,292,701,1587,292,701,1587
2017-12-28,18,1,38588,286,52,12,3208,6007,14862,35531,6007,14862,35531
2017-12-28,2,1,39109,5,52,12,304,559,1108,1976,559,1108,1976
2017-12-28,4,1,123576,155,52,12,1459,2801,5292,11723,2801,5292,11723
2017-12-28,4,4,42124,50,52,12,141,266,883,1774,266,883,1774
2017-12-28,5,1,41653,72,52,12,523,1157,2730,5518,1157,2730,5518
2017-12-28,15,1,33258,17,52,12,125,210,524,1030,210,524,1030
2017-12-28,3,2,42124,50,52,12,125,172,420,744,172,420,744
2017-12-28,13,1,6437,640,52,12,9170,19367,42250,79485,19367,42250,79485
2017-12-28,9,1,6555,266,52,12,3258,7225,10650,26488,7225,10650,26488
2017-12-28,6,1,38588,371,52,12,3799,7409,14607,28691,7409,14607,28691
2017-12-28,16,4,42158,40,52,12,84,155,257,418,155,257,418
2017-12-28,1,1,7840,215,52,12,5779,10560,17592,33198,10560,17592,33198
2017-12-28,8,1,6011,20,52,12,34,48,158,553,48,158,553
2017-12-28,11,4,123460,24,52,12,831,1155,2125,3513,1155,2125,3513
2017-12-28,6,1,6555,630,52,12,5143,10437,21640,44451,10437,21640,44451
2017-12-28,18,1,123576,183,52,12,1658,3224,7097,15664,3224,7097,15664
2017-12-28,18,4,35549,7,52,12,37,84,192,360,84,192,360
2017-12-28,17,4,6011,234,52,12,864,1685,3756,7002,1685,3756,7002
2017-12-28,2,1,7840,726,52,12,5266,8065,14813,32120,8065,14813,32120
2017-12-28,14,1,32354,58,52,12,542,791,1270,2086,791,1270,2086
2017-12-28,11,1,6011,2,52,12,48,126,219,839,126,219,839
2017-12-28,9,1,38588,429,52,12,1265,4352,12775,26254,4352,12775,26254
2017-12-28,6,2,6437,420,52,12,210,840,2646,4703,840,2646,4703
2017-12-28,0,1,42158,442,52,12,3116,5707,10783,24935,5707,10783,24935
2017-12-28,2,1,6437,922,52,12,6308,12979,26359,53039,12979,26359,53039
2017-12-28,7,4,7840,656,52,12,16090,25155,44325,75433,25155,44325,75433
2017-12-28,9,4,38588,601,52,12,2079,4287,11536,20282,4287,11536,20282
2017-12-28,15,1,7840,4140,52,12,37445,62861,109141,225561,62861,109141,225561
2017-12-28,17,1,33258,29,52,12,459,921,1890,3634,921,1890,3634
2017-12-28,4,4,6437,171,52,12,1943,2704,5842,10300,2704,5842,10300
2017-12-28,0,1,9784,83,52,12,786,1589,2747,3853,1589,2747,3853
2017-12-28,0,1,38588,49,52,12,893,2159,4144,6655,2159,4144,6655
2017-12-28,10,1,42158,142,52,12,1423,2446,6571,16021,2446,6571,16021
2017-12-28,17,1,7840,2900,52,12,46192,71795,92799,137886,71795,92799,137886
2017-12-28,0,4,6437,60,52,12,535,733,1479,2727,733,1479,2727
2017-12-28,4,4,7840,1576,52,12,4816,10512,22460,40690,10512,22460,40690
2017-12-28,5,1,6011,21,52,12,123,173,1381,2901,173,1381,2901
2017-12-28,18,4,7840,300,52,12,2192,3198,6770,10317,3198,6770,10317
2017-12-28,16,1,123492,461,52,12,3271,6029,12083,28093,6029,12083,28093
2017-12-28,16,4,38588,90,52,12,526,1044,2726,5707,1044,2726,5707
2017-12-28,4,1,32354,10,52,12,111,200,357,580,200,357,580
2017-12-28,13,1,42158,437,52,12,7944,16439,33054,73489,16439,33054,73489
2017-12-28,15,4,38588,408,52,12,4829,9759,23848,49664,9759,23848,49664
2017-12-28,18,1,6437,1758,52,12,11660,22443,45514,99181,22443,45514,99181
2017-12-28,12,1,39109,162,52,12,1376,2994,5402,8239,2994,5402,8239
2017-12-28,0,1,123492,292,52,12,2185,3887,7071,15312,3887,7071,15312
2017-12-28,10,1,123576,488,52,12,3317,6205,14225,31616,6205,14225,31616
2017-12-28,12,1,123492,515,52,12,3288,6824,14712,33003,6824,14712,33003
2017-12-28,14,2,7840,1540,52,12,12865,21123,37501,62007,21123,37501,62007
2017-12-28,18,1,42158,614,52,12,4278,8070,15834,40471,8070,15834,40471
2017-12-28,11,1,123335,2,52,12,101,536,1610,5387,536,1610,5387
2017-12-28,8,1,44117,1,52,12,10,15,24,67,15,24,67
2017-12-28,10,1,6011,7,52,12,224,351,690,1543,351,690,1543
2017-12-28,7,1,7840,1139,52,12,10250,18018,32133,63641,18018,32133,63641
2017-12-28,5,4,6011,13,52,12,129,129,687,1704,129,687,1704
2017-12-28,4,1,44117,2,52,12,42,85,108,193,85,108,193
2017-12-28,0,1,44117,1,52,12,5,12,16,48,12,16,48
2017-12-28,4,1,39109,124,52,12,63,1200,1200,1200,1200,1200,1200
2017-12-28,5,2,35549,76,52,12,487,1269,1901,3501,1269,1901,3501
2017-12-28,17,4,42158,22,52,12,21,74,189,419,74,189,419
2017-12-28,5,4,35549,50,52,12,85,145,454,874,145,454,874
2017-12-28,9,1,44117,5,52,12,88,166,256,464,166,256,464
2017-12-28,13,1,33258,4,52,12,45,93,209,407,93,209,407
2017-12-28,14,1,9784,163,52,12,545,2199,4243,4866,2199,4243,4866
2017-12-28,12,1,42158,1299,52,12,10979,22831,47346,103176,22831,47346,103176
2017-12-28,9,1,6011,103,52,12,718,1241,2680,5570,1241,2680,5570
2017-12-28,5,4,42158,15,52,12,15,35,46,51,35,46,51
2017-12-28,16,1,9784,304,52,12,1825,3387,4599,4757,3387,4599,4757
2017-12-28,1,1,33258,11,52,12,41,97,269,407,97,269,407
2017-12-28,5,1,6555,2655,52,12,14617,33999,76462,148874,33999,76462,148874
2017-12-28,14,1,123492,1687,52,12,9189,15006,22173,36173,15006,22173,36173
2017-12-28,11,2,7840,7326,52,12,25745,44906,73466,120457,44906,73466,120457
2017-12-28,15,1,6555,2617,52,12,20458,41783,88847,192331,41783,88847,192331
2017-12-28,15,1,42158,3866,52,12,18556,43256,103714,246369,43256,103714,246369
2017-12-28,8,4,38588,30,52,12,375,740,1393,2886,740,1393,2886
2017-12-28,9,1,123492,349,52,12,3110,6108,12744,23224,6108,12744,23224
2017-12-28,18,1,39109,219,52,12,2103,3919,7346,16677,3919,7346,16677
2017-12-28,5,1,44117,2,52,12,57,138,241,501,138,241,501
2017-12-28,3,1,42158,1078,52,12,8800,16233,30256,70350,16233,30256,70350
2017-12-28,8,1,32354,2,52,12,17,36,75,124,36,75,124
2017-12-28,2,1,38588,58,52,12,568,1255,2833,7012,1255,2833,7012
2017-12-28,16,1,6437,2351,52,12,17588,35510,74283,154007,35510,74283,154007
2017-12-28,14,2,35549,110,52,12,568,1019,1542,3620,1019,1542,3620
2017-12-28,10,2,42124,175,52,12,375,800,1745,3091,800,1745,3091
2017-12-28,4,1,33258,5,52,12,104,201,298,417,201,298,417
2017-12-28,10,4,123460,12,52,12,26,190,1582,3924,190,1582,3924
2017-12-28,1,4,6437,369,52,12,1395,1711,3225,4380,1711,3225,4380
2017-12-28,18,1,9784,158,52,12,942,1990,2941,4453,1990,2941,4453
2017-12-28,2,1,44117,4,52,12,74,118,186,370,118,186,370
2017-12-28,12,1,38588,761,52,12,7833,15465,33145,69233,15465,33145,69233
2017-12-28,0,4,7840,891,52,12,3056,7436,13188,19222,7436,13188,19222
2017-12-28,1,2,6011,80,52,12,132,266,425,425,266,425,425
2017-12-28,4,1,9784,165,52,12,1380,2304,3744,6447,2304,3744,6447
2017-12-28,9,4,6011,84,52,12,417,925,2054,3562,925,2054,3562
2017-12-28,1,4,38588,330,52,12,1277,2473,5380,9213,2473,5380,9213
2017-12-28,11,2,6011,20,52,12,338,578,990,1654,578,990,1654
2017-12-28,6,4,38588,483,52,12,4796,8731,17312,33719,8731,17312,33719
2017-12-28,3,1,6555,1997,52,12,13343,27192,56649,114532,27192,56649,114532
2017-12-28,4,4,35549,135,52,12,521,975,2464,4964,975,2464,4964
2017-12-28,5,1,7840,2552,52,12,32782,49130,79121,148904,49130,79121,148904
2017-12-28,6,1,41653,14,52,12,108,223,427,878,223,427,878
2017-12-28,15,4,35549,10,52,12,200,422,492,1465,422,492,1465
2017-12-28,3,2,123238,14,52,12,10,128,500,1539,128,500,1539
2017-12-28,1,2,6437,42,52,12,0,40,82,82,40,82,82
2017-12-28,17,1,39109,391,52,12,1684,4465,5795,7477,4465,5795,7477
2017-12-28,6,4,42124,3,52,12,311,600,1437,2595,600,1437,2595
2017-12-28,14,1,123576,294,52,12,4057,8027,15895,32708,8027,15895,32708
2017-12-28,10,4,38588,274,52,12,2754,3950,9026,15878,3950,9026,15878
2017-12-28,4,1,123492,97,52,12,1321,2624,4544,8668,2624,4544,8668
2017-12-28,16,1,44117,2,52,12,14,33,62,121,33,62,121
2017-12-28,2,4,35549,17,52,12,40,80,100,201,80,100,201
2017-12-28,16,4,123460,13,52,12,193,263,334,621,263,334,621
2017-12-28,1,1,39109,430,52,12,3050,6321,13146,19087,6321,13146,19087
2017-12-28,10,4,42158,10,52,12,163,334,356,376,334,356,376
2017-12-28,5,4,38588,319,52,12,1742,4282,12352,21602,4282,12352,21602
2017-12-28,5,4,7840,2248,52,12,23647,38430,71887,113544,38430,71887,113544
2017-12-28,0,1,123576,164,52,12,1299,2410,5458,15303,2410,5458,15303
2017-12-28,17,1,6011,62,52,12,378,748,1644,3549,748,1644,3549
2017-12-28,17,1,123492,1655,52,12,13568,21525,37151,55096,21525,37151,55096
2017-12-28,2,1,9784,71,52,12,527,1274,2509,5917,1274,2509,5917
2017-12-28,3,4,6011,105,52,12,308,656,1182,1900,656,1182,1900
2017-12-28,7,1,123576,620,52,12,6499,11188,24214,53810,11188,24214,53810
2017-12-28,6,4,123460,48,52,12,807,1164,1921,2892,1164,1921,2892
2017-12-28,18,1,44117,1,52,12,8,15,26,64,15,26,64
2017-12-28,2,4,42124,14,52,12,174,285,663,1412,285,663,1412
2017-12-28,4,1,42158,18,52,12,256,520,1854,5164,520,1854,5164
2017-12-28,17,1,38588,747,52,12,6675,17543,29467,62276,17543,29467,62276
2017-12-28,4,4,123460,48,52,12,825,1113,1802,2976,1113,1802,2976
2017-12-28,6,1,42158,1206,52,12,9214,18736,39689,86400,18736,39689,86400
2017-12-28,14,1,42158,1487,52,12,8417,18645,36696,84172,18645,36696,84172
2017-12-28,1,4,7840,31,52,12,3731,4682,7595,12830,4682,7595,12830
2017-12-28,6,4,7840,1069,52,12,14691,21590,37995,66607,21590,37995,66607
2017-12-28,6,1,123576,235,52,12,2613,5017,9858,17987,5017,9858,17987
2017-12-28,17,1,42158,466,52,12,3358,6137,19820,56359,6137,19820,56359
2017-12-28,10,1,123492,539,52,12,3780,5994,12350,19379,5994,12350,19379
2017-12-28,15,1,123576,1017,52,12,7574,15224,33377,75736,15224,33377,75736
2017-12-28,13,1,9784,124,52,12,3441,4011,4172,4185,4011,4172,4185
2017-12-28,12,1,9784,43,52,12,606,695,2536,5420,695,2536,5420
2017-12-28,9,1,32354,49,52,12,234,673,1615,3108,673,1615,3108
2017-12-28,10,4,6555,20,52,12,360,360,360,360,360,360,360
2017-12-28,5,4,6437,460,52,12,3943,6065,10683,20151,6065,10683,20151
2017-12-28,10,1,123335,30,52,12,23,169,339,1883,169,339,1883
2017-12-28,10,1,33258,11,52,12,80,190,353,728,190,353,728
2017-12-28,15,1,39109,618,52,12,4190,4329,8639,14750,4329,8639,14750
2017-12-28,10,4,35549,12,52,12,85,121,129,129,121,129,129
2017-12-28,10,1,6555,499,52,12,3986,8684,15005,32879,8684,15005,32879
2017-12-28,6,2,123238,10,52,12,50,210,977,1407,210,977,1407
2017-12-28,3,4,123460,208,52,12,1234,1834,2480,4096,1834,2480,4096
2017-12-28,6,1,33258,11,52,12,47,88,156,329,88,156,329
2017-12-28,11,4,38588,693,52,12,4080,8662,20511,43269,8662,20511,43269
2017-12-28,3,4,7840,2787,52,12,12531,20685,36353,69125,20685,36353,69125
2017-12-28,11,4,6437,231,52,12,3781,4800,10612,18126,4800,10612,18126
2017-12-28,5,1,9784,992,52,12,3360,5948,10161,10971,5948,10161,10971
2017-12-28,7,1,123492,1123,52,12,11395,21894,35014,79430,21894,35014,79430
2017-12-28,5,2,6011,52,52,12,390,390,823,1982,390,823,1982
2017-12-28,17,4,7840,3659,52,12,28355,53255,89699,140134,53255,89699,140134
2017-12-28,3,1,7840,856,52,12,5620,9216,17591,37321,9216,17591,37321
2017-12-28,9,2,42124,73,52,12,389,717,1400,2773,717,1400,2773
2017-12-28,11,1,38588,1984,52,12,16302,40274,96569,193427,40274,96569,193427
2017-12-28,3,2,6437,84,52,12,831,1701,3211,6827,1701,3211,6827
2017-12-28,10,1,32354,39,52,12,349,675,1444,2547,675,1444,2547
2017-12-28,14,1,6437,2833,52,12,18233,38628,78686,156072,38628,78686,156072
2017-12-28,4,1,7840,1011,52,12,8241,14955,25900,49223,14955,25900,49223
2017-12-28,18,4,6011,10,52,12,28,33,61,252,33,61,252
2017-12-28,8,1,6437,712,52,12,6422,11248,23690,50567,11248,23690,50567
2017-12-28,9,1,6437,953,52,12,8714,19171,40306,83665,19171,40306,83665
2017-12-28,1,1,38588,600,52,12,6017,13530,22810,42105,13530,22810,42105
2017-12-28,14,4,6011,10,52,12,76,137,387,661,137,387,661
2017-12-28,11,1,41653,54,52,12,544,725,1017,3394,725,1017,3394
2017-12-28,18,1,123492,935,52,12,6497,11239,20967,47580,11239,20967,47580
2017-12-28,14,1,38588,36,52,12,13175,27508,58392,133688,27508,58392,133688
2017-12-28,17,1,6437,6882,52,12,51036,101448,208207,386709,101448,208207,386709
2017-12-28,2,2,35549,37,52,12,140,269,429,1104,269,429,1104
2017-12-28,17,1,9784,503,52,12,2929,6709,10448,12991,6709,10448,12991
2017-12-28,6,1,39109,203,52,12,1693,3320,6040,11866,3320,6040,11866
2017-12-28,9,2,6011,100,52,12,608,1102,2411,4162,1102,2411,4162
2017-12-28,15,1,38588,607,52,12,15915,31752,67336,150996,31752,67336,150996
2017-12-28,12,1,41653,24,52,12,259,505,979,2011,505,979,2011
2017-12-28,7,1,44117,2,52,12,73,156,263,464,156,263,464
2017-12-28,11,1,7840,2868,52,12,26375,48068,93296,190734,48068,93296,190734
2017-12-28,12,1,123576,338,52,12,3009,6046,13539,29109,6046,13539,29109
2017-12-28,1,1,6555,2163,52,12,15322,32297,66528,119107,32297,66528,119107
2017-12-28,17,1,123335,392,52,12,672,1285,3161,7455,1285,3161,7455
2017-12-28,6,1,6437,1074,52,12,9012,18041,37823,75813,18041,37823,75813
2017-12-28,11,1,123576,657,52,12,9277,18432,41343,88772,18432,41343,88772
2017-12-28,5,1,123492,2640,52,12,20394,35773,65745,126172,35773,65745,126172
2017-12-28,10,1,44117,2,52,12,37,65,113,222,65,113,222
2017-12-28,9,2,35549,52,52,12,354,703,1734,3836,703,1734,3836
2017-12-28,14,4,6437,91,52,12,1651,2210,4572,7206,2210,4572,7206
2017-12-28,17,4,6555,62,52,12,536,1041,2336,3968,1041,2336,3968
2017-12-28,8,1,123576,235,52,12,1347,2636,5409,14993,2636,5409,14993
2017-12-28,11,4,35549,12,52,12,52,137,298,775,137,298,775
2017-12-28,0,1,41653,12,52,12,145,265,539,1179,265,539,1179
2017-12-28,8,4,6011,17,52,12,59,94,186,433,94,186,433
2017-12-28,11,4,6011,18,52,12,472,862,1768,3440,862,1768,3440
2017-12-28,10,2,35549,160,52,12,1232,2341,5120,11113,2341,5120,11113
2017-12-28,13,1,123492,506,52,12,4830,10035,20366,41907,10035,20366,41907
2017-12-28,14,4,35549,10,52,12,0,50,82,198,50,82,198
2017-12-28,14,1,39109,548,52,12,5349,5739,10943,10949,5739,10943,10949
2017-12-28,16,4,7840,505,52,12,3130,4751,7565,13229,4751,7565,13229
2017-12-28,11,1,39109,329,52,12,2299,4401,8206,16483,4401,8206,16483
2017-12-28,3,1,9784,8,52,12,311,561,1047,2896,561,1047,2896
